repository,markdown_path,github_url,human_decision,llm_decision,outcome,confidence,model_reason,quote,human_note
openid/appauth-android,README.md,https://github.com/openid/appauth-android/blob/e5f51842fd1d3c7e49d9b6642e346f43f495dac8/README.md,not_found,not_found,true_negative,10,"The README contains user-facing usage and configuration guidance, runtime descriptions, and one-time build or contribution instructions. It does not state a persistent, concrete rule governing maintained source code or automated test code.",,
openlayers/openlayers,CONTRIBUTING.md,https://github.com/openlayers/openlayers/blob/140be96d1712cabf4f4e1d1dcc06d68500bfc34b/CONTRIBUTING.md,not_found,not_found,true_negative,10,"The document governs contributor workflow, pull requests, commits, commit messages, and repository-management activities rather than persistent requirements for maintained source code or automated test code.",,
openlayers/openlayers,DEVELOPING.md,https://github.com/openlayers/openlayers/blob/140be96d1712cabf4f4e1d1dcc06d68500bfc34b/DEVELOPING.md,pass,not_found,false_negative,9,"The document provides developer setup, tool/editor configuration, testing and runtime instructions, and descriptions or one-time guidance for examples and package linking. It does not explicitly state a persistent rule governing maintained source or test code with a concrete specification.",,
openlayers/openlayers,README.md,https://github.com/openlayers/openlayers/blob/140be96d1712cabf4f4e1d1dcc06d68500bfc34b/README.md,not_found,not_found,true_negative,10,"The README provides installation and usage instructions, user-facing examples, documentation links, and descriptive project information. It contains no explicit persistent requirement, prohibition, recommendation, or permission governing maintained source or test code with a concrete code specification.",,
openlayers/openlayers,src/ol/format/readme.md,https://github.com/openlayers/openlayers/blob/140be96d1712cabf4f4e1d1dcc06d68500bfc34b/src/ol/format/readme.md,pass,pass,true_positive,9,"The passage explicitly recommends a persistent dependency rule for maintained OpenLayers source code that reads XML, specifying the concrete `ol/xml` namespace.",The `ol/xml` namespace contains a number of useful functions for parsing XML documents. All code in OpenLayers that reads data from XML documents should use it.,
openlayers/openlayers,test/node/readme.md,https://github.com/openlayers/openlayers/blob/140be96d1712cabf4f4e1d1dcc06d68500bfc34b/test/node/readme.md,not_found,not_found,true_negative,10,"The content only provides instructions for running, debugging, targeting, and watching tests; it does not state a persistent rule governing maintained source or test code.",,
openlayers/openlayers,test/README.md,https://github.com/openlayers/openlayers/blob/140be96d1712cabf4f4e1d1dcc06d68500bfc34b/test/README.md,not_found,not_found,true_negative,10,The content is a README that describes test categories and provides instructions for installing dependencies and running tests. It does not state a persistent requirement governing the content or structure of maintained source or test code.,,
papermc/velocity,CONTRIBUTING.md,https://github.com/papermc/velocity/blob/00759e52790e85e148efc08adb7e7dd29e6c5110/CONTRIBUTING.md,not_found,not_found,true_negative,10,"The document gives contributor guidance and describes adherence to the external Google Code Style and Checkstyle validation, but it does not state a concrete, persistent specification for maintained source or test code.",,
papermc/velocity,README.md,https://github.com/papermc/velocity/blob/00759e52790e85e148efc08adb7e7dd29e6c5110/README.md,not_found,not_found,true_negative,10,"The README contains general goals plus build and runtime instructions. It does not state a persistent, concrete rule governing maintained source code or test code.",,
parse-community/parse-server-example,README.md,https://github.com/parse-community/parse-server-example/blob/77e5860644a943d7fb675e210ccafbab89cb4975/README.md,not_found,not_found,true_negative,9,"The README contains user instructions for installing, running, deploying, and using Parse Server, along with example code and tool commands. It does not state a persistent, explicit rule governing maintained source or test code with a concrete specification; the statement that configuration is located in `config.ts` is merely descriptive.",,
plankanban/planka,CONTRIBUTING.md,https://github.com/plankanban/planka/blob/856768c45e60bb42eb54edb44a0d59a67118347f/CONTRIBUTING.md,not_found,not_found,true_negative,10,"The document mainly governs contribution activities, pull requests, commit messages, and adherence to an external JavaScript style guide. It does not provide a concrete specification for maintained source or test code that satisfies all YES conditions.",,style guideとは言っているがgit commit messagesしかない
plankanban/planka,LICENSES/PLANKA License Guide DE.md,https://github.com/plankanban/planka/blob/856768c45e60bb42eb54edb44a0d59a67118347f/LICENSES/PLANKA%20License%20Guide%20DE.md,not_found,not_found,true_negative,10,"The document is a license guide governing users' rights, usage, distribution, and licensing of PLANKA, not the persistent content or structure of maintained source code or automated test code. Its statements are therefore out of scope.",,
plankanban/planka,LICENSES/PLANKA License Guide EN.md,https://github.com/plankanban/planka/blob/856768c45e60bb42eb54edb44a0d59a67118347f/LICENSES/PLANKA%20License%20Guide%20EN.md,not_found,not_found,true_negative,10,"This is a license guide and FAQ. Its statements govern licensing permissions, commercial use, user access, and contributor terms, rather than persistent requirements on the content or structure of maintained source code or automated test code.",,
plankanban/planka,README.md,https://github.com/plankanban/planka/blob/856768c45e60bb42eb54edb44a0d59a67118347f/README.md,not_found,not_found,true_negative,10,"The README contains project features, deployment and usage information, support details, licensing, and links to contribution guidance, but no explicit persistent rule governing maintained source code or automated test code with a concrete specification.",,
plantuml/plantuml,.github/copilot-instructions.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/.github/copilot-instructions.md,not_found,not_found,true_negative,10,The content only instructs Copilot to refer to CLAUDE.md for project guidelines; it does not state a persistent rule for maintained source code or test code.,,
plantuml/plantuml,.github/workflows/README-CI.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/.github/workflows/README-CI.md,not_found,not_found,true_negative,10,"The document describes GitHub Actions workflow execution, build tasks, runtime metadata, artifacts, releases, and user operations. It contains no explicit persistent rule requiring or prohibiting a concrete structure or content of maintained source code or automated test code.",,
plantuml/plantuml,CLAUDE.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/CLAUDE.md,pass,pass,true_positive,9,The code-style guideline explicitly requires maintained code to remain compatible with Java 8 and prohibits post-Java 8 syntax. Java 8 is a concrete language-version specification.,"## Code Style Guidelines

- **Java Version**: Java 8 compatibility is required. Do not use `var`, lambda features beyond Java 8, or other post-Java 8 syntax.",
plantuml/plantuml,CONTRIBUTING.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/CONTRIBUTING.md,pass,pass,true_positive,9,"The imperative sets a recurring placement rule for test code added for new features, specifying the repository-relative directory `src/test/java/test/`.","Add tests for new features in:**
  - src/test/java/test/",
plantuml/plantuml,docs/CONVENTIONAL_COMMIT.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/docs/CONVENTIONAL_COMMIT.md,not_found,not_found,true_negative,10,"The document governs commit-message format and Gitmoji usage, not the content or structure of maintained source code or automated test code.",,
plantuml/plantuml,plantuml-mcp-js/README-NPM.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/plantuml-mcp-js/README-NPM.md,not_found,not_found,true_negative,10,"The README primarily provides user-facing installation, usage, runtime behavior, and architectural descriptions. It contains no explicit persistent requirement, prohibition, recommendation, or permission governing maintained source or test code with a concrete code specification.",,
plantuml/plantuml,plantuml-mcp-js/README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/plantuml-mcp-js/README.md,not_found,not_found,true_negative,9,"The README contains usage, build, runtime, packaging, and publishing instructions, plus descriptions of the current project structure. It does not state a persistent, explicit rule governing maintained source code or automated test code with a concrete specification.",,
plantuml/plantuml,README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/README.md,not_found,not_found,true_negative,10,"The README provides project descriptions, user setup/build instructions, documentation links, and usage information. It does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source code or automated test code with a concrete code specification.",,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/descdiagram/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/descdiagram/readme.md,not_found,not_found,true_negative,10,"The content is directory documentation that describes the package and provides references; it states no persistent requirement, prohibition, recommendation, or permission governing source or test code.",,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/emoji/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/emoji/readme.md,not_found,not_found,true_negative,10,"The content describes parser capabilities, limitations, positioning behavior, and the current default parser. It does not explicitly require, prohibit, recommend, or permit a persistent condition on maintained source or test code.",,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/gantt/ngm/README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/gantt/ngm/README.md,not_found,not_found,true_negative,9,"The README describes the NGM model, its concepts, current implementation, and design status. It does not explicitly state a persistent requirement, prohibition, recommendation, or permission governing maintained source or test code with a concrete code specification.",,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/jcckit/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/jcckit/readme.md,not_found,not_found,true_negative,10,"The document only describes the jcckit package and provides reference, credit, and link information; it does not state a persistent requirement, prohibition, recommendation, or permission for maintained source or test code.",,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/json/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/json/readme.md,not_found,not_found,true_negative,10,"The content is directory documentation that describes the JSON package and its architecture; it states no persistent requirement, prohibition, recommendation, or permission governing maintained source or test code.",,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/klimt/color/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/klimt/color/readme.md,not_found,not_found,true_negative,10,"The document only describes the color package and lists reference or inspiration links. It contains no explicit persistent requirement, prohibition, recommendation, or permission governing source or test code.",,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/klimt/sprite/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/klimt/sprite/readme.md,not_found,not_found,true_negative,10,"The document is directory documentation containing a package description and links; it states no persistent requirement, prohibition, recommendation, or permission concerning maintained source or test code.",,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/openpdf/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/openpdf/readme.md,pass,pass,true_positive,7,"The section explicitly prohibits the maintained `StringBounderOpenPdf` height calculation from using the named methods. This is a persistent, source-verifiable call restriction, and the class identifier provides a concrete code target.","### A note on `StringBounderOpenPdf` height calculation

For the width, `BaseFont.getWidthPoint(text, fontSize)` gives the exact per-glyph width — that's what we want.

For the height, do **not** use `getAscentPoint(text, ...)` / `getDescentPoint(text, ...)`: those return the bounding box of the glyphs actually present in `text`.",
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/sequencediagram/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/sequencediagram/readme.md,not_found,not_found,true_negative,10,"The content is directory documentation that describes the package, its architectures, and reference links. It states no explicit persistent requirement, prohibition, recommendation, or permission governing maintained source or test code.",,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/skin/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/skin/readme.md,not_found,not_found,true_negative,10,The content is directory documentation describing the package and linking to references. It contains no explicit persistent rule or concrete specification governing source or test code.,,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/style/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/style/readme.md,not_found,not_found,true_negative,10,"The content is directory documentation that describes the package and a styling reference table. It does not explicitly state a persistent requirement, prohibition, recommendation, or permission governing maintained source or test code.",,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/svek/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/svek/readme.md,not_found,not_found,true_negative,10,The document only describes the `svek` package and provides informational links; it contains no explicit persistent rule governing maintained source code or automated test code.,,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/svg/parser/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/svg/parser/readme.md,not_found,not_found,true_negative,10,"The document describes parser behavior, supported SVG features, runtime pragma usage, and current test coverage. It does not explicitly impose a persistent requirement, prohibition, recommendation, or permission on maintained source code or automated test code with a concrete specification.",,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/swing/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/swing/readme.md,not_found,not_found,true_negative,10,"The content is directory documentation describing the `swing` package and linking to references. It states no persistent requirement, prohibition, recommendation, or permission for maintained source or test code.",,
plantuml/plantuml,src/main/java/net/sourceforge/plantuml/tim/readme.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/net/sourceforge/plantuml/tim/readme.md,not_found,not_found,true_negative,10,"The content is directory documentation describing the package, links, references, and the architecture of `TValue`; it contains no explicit persistent requirement, prohibition, recommendation, or permission governing maintained source or test code.",,
plantuml/plantuml,src/main/java/README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/java/README.md,not_found,not_found,true_negative,9,"The README provides documentation and implementation context, including a general statement about keeping the `net.sourceforge.plantuml` package stable. It does not explicitly impose a persistent, verifiable requirement on maintained source or test code with a concrete code specification.",,
plantuml/plantuml,src/main/resources/stdlib/README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/resources/stdlib/README.md,not_found,not_found,true_negative,10,"The README describes the current contents and sources of the stdlib directory and points to implementation documentation. It does not state a persistent, explicit rule governing maintained source or test code with a concrete specification.",,
plantuml/plantuml,src/main/resources/svg/README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/src/main/resources/svg/README.md,not_found,not_found,true_negative,9,"No passage states a persistent rule for maintained source or test code. The only explicit recommendation—editing unminified files and regenerating minified files—prescribes a work method, while the remaining statements describe current structure or runtime SVG behavior.",,
plantuml/plantuml,tools/clide_stubs/openpdf/README.md,https://github.com/plantuml/plantuml/blob/085c1231d0b4bdce1ff769788c269bf38de3ff4e/tools/clide_stubs/openpdf/README.md,not_found,not_found,true_negative,9,"The content documents a compile-only stub, its inert runtime behavior, build process, and how to copy the resulting jar for clide. These statements describe a tool artifact or its use and do not establish a persistent rule with a concrete specification for maintained source code or automated test code.",,
puppeteer/puppeteer,docs/api/puppeteer.frame.addstyletag.md,https://github.com/puppeteer/puppeteer/blob/33566d2dbb6485a459b9fc3826914b986c08e01e/docs/api/puppeteer.frame.addstyletag.md,not_found,not_found,true_negative,10,"The content is API documentation describing the runtime behavior, signatures, parameters, and return values of Frame.addStyleTag(); it does not state a persistent requirement for maintained source code or test code.",,
puppeteer/puppeteer,docs/api/puppeteer.page.addstyletag.md,https://github.com/puppeteer/puppeteer/blob/33566d2dbb6485a459b9fc3826914b986c08e01e/docs/api/puppeteer.page.addstyletag.md,not_found,not_found,true_negative,10,"This is API documentation describing the runtime behavior and signatures of Page.addStyleTag(), not a persistent requirement for maintained source or test code. It contains no explicit code rule with a concrete specification.",,
puppeteer/puppeteer,docs/contributing.md,https://github.com/puppeteer/puppeteer/blob/33566d2dbb6485a459b9fc3826914b986c08e01e/docs/contributing.md,pass,not_found,false_negative,9,"No passage satisfies all YES conditions. The document mainly gives contributor, documentation, dependency, testing-process, runtime, or one-time maintenance instructions; the code-style statements are generic practices or govern documentation comments rather than a concrete persistent rule for maintained source or test code.",,
puppeteer/puppeteer,packages/ng-schematics/README.md,https://github.com/puppeteer/puppeteer/blob/33566d2dbb6485a459b9fc3826914b986c08e01e/packages/ng-schematics/README.md,not_found,not_found,true_negative,10,"The README is a user-facing installation, usage, migration, and tutorial document. Its instructions govern user project configuration, commands, runtime behavior, or one-time example changes, not persistent conditions for maintained source or automated test code.",,
puppeteer/puppeteer,packages/puppeteer-core/src/bidi/core/README.md,https://github.com/puppeteer/puppeteer/blob/33566d2dbb6485a459b9fc3826914b986c08e01e/packages/puppeteer-core/src/bidi/core/README.md,pass,pass,true_positive,9,"This explicitly and persistently prohibits exposing the session through public methods or getters on objects other than the browser, while specifying the permitted private-getter visibility.","The session shall never be exposed on any public method/getter on any
  object except the browser. Private getters are allowed.",
puppeteer/puppeteer,README.md,https://github.com/puppeteer/puppeteer/blob/33566d2dbb6485a459b9fc3826914b986c08e01e/README.md,not_found,not_found,true_negative,10,"The content provides user-facing installation, configuration, usage, and example instructions. It does not state a persistent rule governing maintained source code or automated test code with a concrete specification.",,
puppeteer/puppeteer,website/README.md,https://github.com/puppeteer/puppeteer/blob/33566d2dbb6485a459b9fc3826914b986c08e01e/website/README.md,not_found,not_found,true_negative,10,"The content is a README describing website installation, local development, building, and deployment commands. These are user/workflow instructions and do not state a persistent rule governing maintained source or test code.",,
puppeteer/puppeteer,website/versioned_docs/version-25.5.0/api/puppeteer.frame.addstyletag.md,https://github.com/puppeteer/puppeteer/blob/33566d2dbb6485a459b9fc3826914b986c08e01e/website/versioned_docs/version-25.5.0/api/puppeteer.frame.addstyletag.md,not_found,not_found,true_negative,10,"The document is API documentation for `Frame.addStyleTag()`. It describes the method's runtime behavior, signatures, parameters, and return values, but does not state a persistent rule governing maintained source code or automated test code.",,
puppeteer/puppeteer,website/versioned_docs/version-25.5.0/api/puppeteer.page.addstyletag.md,https://github.com/puppeteer/puppeteer/blob/33566d2dbb6485a459b9fc3826914b986c08e01e/website/versioned_docs/version-25.5.0/api/puppeteer.page.addstyletag.md,not_found,not_found,true_negative,10,"The content documents the Page.addStyleTag API, its runtime behavior, signatures, parameters, and return values. It contains no explicit persistent rule governing maintained source code or automated test code.",,
puppeteer/puppeteer,website/versioned_docs/version-25.5.0/contributing.md,https://github.com/puppeteer/puppeteer/blob/33566d2dbb6485a459b9fc3826914b986c08e01e/website/versioned_docs/version-25.5.0/contributing.md,pass,pass,true_positive,8,"This explicitly recommends a persistent cross-platform compatibility condition for maintained automated test code, specifying Mac, Linux, and Windows.","Tests should work on all three platforms: Mac, Linux and Win.",
RunMaestro/Maestro,ARCHITECTURE.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/ARCHITECTURE.md,pass,pass,true_positive,8,"The imperative states a recurring rule for maintained UI source code: theme colors should be applied with inline styles. The example provides the concrete project-specific identifier `theme.colors.textMain`, and the condition is verifiable from source code.","Use inline styles for theme colors:

```typescript
style={{ color: theme.colors.textMain }}  // Correct
```",
RunMaestro/Maestro,build/README.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/build/README.md,not_found,not_found,true_negative,10,"The content instructs users to place application icon assets in the build directory. It does not govern maintained source code or automated test code, so it is out of scope.",,
RunMaestro/Maestro,CLAUDE-AGENTS.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-AGENTS.md,pass,pass,true_positive,9,"This recurring instruction governs maintained source code whenever support for a new agent is added, requiring the agent ID to be placed in the `AGENT_IDS` tuple in the specified source file. The path and tuple name make the requirement concrete and verifiable.","To add support for a new agent:

1. Add agent ID to `src/shared/agentIds.ts` → `AGENT_IDS` tuple",
RunMaestro/Maestro,CLAUDE-CUE.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-CUE.md,pass,pass,true_positive,9,"This explicitly requires future source-code paths that admit or drain runs to honor the concrete code identifier `activeRootKeys`, making it a persistent and verifiable code rule.","If you add a code path that admits or drains runs, honor `activeRootKeys` or you reintroduce the double-fire.",
RunMaestro/Maestro,CLAUDE-FEATURES.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-FEATURES.md,not_found,not_found,true_negative,10,"The document mainly describes feature architecture, current implementation details, runtime behavior, settings, and code examples. It contains no explicit persistent requirement, prohibition, recommendation, or permission governing maintained source code or automated test code with a concrete code specification.",,
RunMaestro/Maestro,CLAUDE-IPC.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-IPC.md,not_found,not_found,true_negative,9,"The content documents the IPC API and runtime behavior. Its code blocks are API examples, and the surrounding statements describe current behavior or instruct AI agents, rather than explicitly requiring a persistent condition on maintained source or test code.",,
RunMaestro/Maestro,CLAUDE-PATTERNS.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-PATTERNS.md,pass,pass,true_positive,9,"This explicitly defines a recurring rule for maintained source code: every new Encore Feature must add the flag to `EncoreFeatureFlags` and set its default in `DEFAULT_ENCORE_FEATURES`. The source paths, identifiers, and fixed value `false` provide concrete specifications.","When adding a new Encore Feature, gate **all** access points:

1. **Type flag** — Add to `EncoreFeatureFlags` in `src/renderer/types/index.ts`
2. **Default** — Set to `false` in `DEFAULT_ENCORE_FEATURES` in `useSettings.ts`",
RunMaestro/Maestro,CLAUDE-PERFORMANCE.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-PERFORMANCE.md,pass,pass,true_positive,9,This persistently recommends a specific source-code structure: use the repository's `useEventListener` utility instead of pairing raw event-listener calls in an effect. It includes the concrete source path and code identifiers.,"Use `useEventListener()` from `src/renderer/hooks/utils/useEventListener.ts`
instead of pairing raw `addEventListener` / `removeEventListener` inside a
`useEffect`.",
RunMaestro/Maestro,CLAUDE-PLATFORM.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-PLATFORM.md,not_found,not_found,true_negative,9,"The specific “must/use” directives appear only in code examples or source-code comments, which cannot alone establish a persistent code rule. The prose checklist instructs a contributor to verify changes and otherwise uses descriptive or generic platform conditions, without explicitly imposing a qualifying persistent source- or test-code rule.",,
RunMaestro/Maestro,CLAUDE-SESSION.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-SESSION.md,not_found,not_found,true_negative,10,"No passage explicitly states a persistent rule for maintained source or automated test code with a concrete specification. The code-convention bullets are descriptive rather than normative, and the explicit prohibition concerns the documentation file `CHANGELOG.md`, which is out of scope.",,
RunMaestro/Maestro,CLAUDE-WIZARD.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE-WIZARD.md,not_found,not_found,true_negative,9,"The document primarily describes runtime wizard behavior, user configuration, and one-time customization locations. Its explicit state instruction governs runtime state rather than maintained source or test code, and the apparent code rule about the `data-tour` attribute appears only in a code comment/example.",,
RunMaestro/Maestro,CLAUDE.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CLAUDE.md,pass,pass,true_positive,9,"This explicitly requires maintained source code for anything anchored inside the Main Panel header to use the project-specific `useAnchoredMenuPosition` hook, with a concrete function name and source path. The rule applies to every such anchor, not just a one-time change.","**Dropdown/tooltip anchored to a header element:** `useAnchoredMenuPosition(menuRef, anchorRef)` in `src/renderer/hooks/ui/useAnchoredMenuPosition.ts`, rendered via `createPortal(..., document.body)`. Anything anchored inside the Main Panel header MUST use this.",
RunMaestro/Maestro,CONTRIBUTING.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/CONTRIBUTING.md,pass,pass,true_positive,9,This code-style instruction persistently requires maintained source code that executes external commands to use the named `execFileNoThrow` identifier and prohibits shell-based execution. The helper name is a concrete code specification.,- **Always use `execFileNoThrow`** for external commands (never shell-based execution),
RunMaestro/Maestro,README.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/README.md,not_found,not_found,true_negative,10,"The README describes Maestro's features, installation, usage, shortcuts, documentation, and community information. It contains no persistent, explicit rule governing the content or structure of maintained source code or automated test code.",,
RunMaestro/Maestro,src/__tests__/fixtures/README.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/src/__tests__/fixtures/README.md,not_found,not_found,true_negative,10,"The content describes test assets, optional external fixture generation, and manual performance checks. It does not explicitly state a persistent requirement, prohibition, recommendation, or permission governing maintained source or automated test code with a concrete specification.",,
RunMaestro/Maestro,src/prompts/bmad/bmad.create-architecture.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/src/prompts/bmad/bmad.create-architecture.md,not_found,not_found,true_negative,10,"The content governs an AI architectural facilitator's workflow, user interaction, and creation or updating of planning documents. It does not state a persistent rule for maintained source code or automated test code with a concrete specification.",,
RunMaestro/Maestro,src/prompts/bmad/bmad.create-ux-design.md,https://github.com/RunMaestro/Maestro/blob/e3479fe05b3953248bd72b7e2d4b0ace23d18369/src/prompts/bmad/bmad.create-ux-design.md,not_found,not_found,true_negative,10,"The content governs an AI UX-facilitation workflow and the creation or modification of Markdown planning artifacts. Its instructions concern agent actions, user interaction, and documentation files, not persistent rules for maintained source code or automated test code.",,
salesforce/lwc,ARCHITECTURE.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/ARCHITECTURE.md,not_found,not_found,true_negative,10,"The document primarily describes the repository's architecture and current or planned design. The apparent rule that the three runtime packages ""should export roughly the same API surface"" is qualified by ""e.g."" and therefore does not provide a complete concrete specification; the other statements do not establish a persistent, concrete rule for maintained source or test code.",,
salesforce/lwc,CONTRIBUTING.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/CONTRIBUTING.md,not_found,not_found,true_negative,9,"The document primarily provides contributor workflow, installation, testing, debugging, pull-request, and commit-message instructions. It contains no single passage that explicitly states a persistent rule for maintained source or automated test code together with a concrete code specification.",,
salesforce/lwc,packages/@lwc/aria-reflection/README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/packages/%40lwc/aria-reflection/README.md,not_found,not_found,true_negative,10,"The README describes the polyfill, its usage, current reflections, and supported properties/attributes, but it does not explicitly state a persistent requirement, prohibition, recommendation, or permission for maintained source or test code.",,
salesforce/lwc,packages/@lwc/babel-plugin-component/README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/packages/%40lwc/babel-plugin-component/README.md,not_found,not_found,true_negative,10,"The README describes the plugin's transformations, installation, usage, and user-supplied options. It does not state a persistent requirement, prohibition, recommendation, or permission governing maintained source or test code with a concrete specification.",,
salesforce/lwc,packages/@lwc/compiler/README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/packages/%40lwc/compiler/README.md,not_found,not_found,true_negative,10,"The README documents a public compiler API, installation, examples, parameters, and runtime transformation options. Its requirements concern user-provided API inputs and configuration, not persistent rules for maintained source code or automated test code.",,
salesforce/lwc,packages/@lwc/engine-core/src/libs/mutation-tracker/README.md,https://github.com/salesforce/lwc/blob/ede446834bc888ce4aaa781f209b0da33b37c99f/packages/%40lwc/engine-core/src/libs/mutation-tracker/README.md,not_found,not_found,true_negative,9,"The README documents the library's API, runtime behavior, and usage examples. It does not explicitly impose a persistent requirement, prohibition, recommendation, or permission on maintained source or test code with a concrete specification.",,
