repository,file,github_url,review_origin,llm_decision,human_decision,codex_decision,codex_reason,note
shaka-project/shaka-player,shaka-project--shaka-player/docs__style.md,https://github.com/shaka-project/shaka-player/blob/f9c6fcdf473cc5c1867afa0a1e575d00198ea02f/docs/style.md,existing_166,not_found,not_found,pass,"Evidence (L101): Unless a variable need to support reassignment, it should use `const`. 理由：引用箇所は，ソースコードまたはテストコードが継続して満たすべき条件と，具体的なコード要素，関係，構造，または固定値を明示しているため．",
shaka-project/shaka-player,shaka-project--shaka-player/docs__tutorials__architecture.md,https://github.com/shaka-project/shaka-player/blob/f9c6fcdf473cc5c1867afa0a1e575d00198ea02f/docs/tutorials/architecture.md,codex_added_561,not_found,not_found,not_found,理由：文書内の画像表示要素のみで，保守対象コードへの明示的な永続規則がないため．,
shaka-project/shaka-player,shaka-project--shaka-player/README.md,https://github.com/shaka-project/shaka-player/blob/f9c6fcdf473cc5c1867afa0a1e575d00198ea02f/README.md,codex_added_561,not_found,not_found,not_found,理由：機能，対応環境，利用方法，現行実装の説明が中心で，具体的な永続コード規則が明示されていないため．,
sofastack/sofa-tracer,sofastack--sofa-tracer/CONTRIBUTING.md,https://github.com/sofastack/sofa-tracer/blob/63a37a79330786bbbf623913c0848a24aa58061c/CONTRIBUTING.md,existing_166,not_found,not_found,pass,Evidence (L26): Add the ASF license header comment to all new `.java` files 理由：引用箇所は，ソースコードまたはテストコードが満たすべき具体的な固定値，閾値，書式，またはヘッダーを明示しているため．,
sofastack/sofa-tracer,sofastack--sofa-tracer/README.md,https://github.com/sofastack/sofa-tracer/blob/63a37a79330786bbbf623913c0848a24aa58061c/README.md,codex_added_561,not_found,not_found,not_found,理由：保守対象のソースコードまたはテストコードに対する，具体的かつ永続的な規則が明記されていないため．,
spesmilo/electrum,spesmilo--electrum/contrib__android__Readme.md,https://github.com/spesmilo/electrum/blob/ebe20010111f00dad2d8bd52ac2a6030d3b26d8b/contrib/android/Readme.md,codex_added_561,not_found,not_found,not_found,理由：APKのビルド，検証，利用手順であり，保守対象コードに対する永続的な規則ではない．,
spesmilo/electrum,spesmilo--electrum/contrib__build-linux__appimage__README.md,https://github.com/spesmilo/electrum/blob/ebe20010111f00dad2d8bd52ac2a6030d3b26d8b/contrib/build-linux/appimage/README.md,codex_added_561,not_found,not_found,not_found,理由：AppImageのビルドと調査手順であり，ソースコードやテストコードの永続的な規則ではない．,
spesmilo/electrum,spesmilo--electrum/contrib__build-wine__README_windows.md,https://github.com/spesmilo/electrum/blob/ebe20010111f00dad2d8bd52ac2a6030d3b26d8b/contrib/build-wine/README_windows.md,codex_added_561,not_found,not_found,not_found,理由：Windowsでのインストールと実行手順であり，DLLの配置も利用環境の準備に関する指示である．,
spesmilo/electrum,spesmilo--electrum/contrib__osx__README.md,https://github.com/spesmilo/electrum/blob/ebe20010111f00dad2d8bd52ac2a6030d3b26d8b/contrib/osx/README.md,codex_added_561,not_found,not_found,not_found,理由：macOSバイナリのビルド，署名，検証手順であり，保守対象コードの構造を規定していない．,
spesmilo/electrum,spesmilo--electrum/contrib__osx__README_macos.md,https://github.com/spesmilo/electrum/blob/ebe20010111f00dad2d8bd52ac2a6030d3b26d8b/contrib/osx/README_macos.md,codex_added_561,not_found,not_found,not_found,理由：macOSでソフトウェアをインストールして実行するための利用手順のみである．,
spesmilo/electrum,spesmilo--electrum/contrib__udev__README.md,https://github.com/spesmilo/electrum/blob/ebe20010111f00dad2d8bd52ac2a6030d3b26d8b/contrib/udev/README.md,codex_added_561,not_found,not_found,not_found,理由：udevランタイム設定の説明と適用手順であり，ソースコードやテストコードの規則ではない．,
spesmilo/electrum,spesmilo--electrum/electrum__plugins__coldcard__README.md,https://github.com/spesmilo/electrum/blob/ebe20010111f00dad2d8bd52ac2a6030d3b26d8b/electrum/plugins/coldcard/README.md,codex_added_561,not_found,not_found,not_found,理由：プラグインの機能と利用方法を説明しており，保守対象コードへの明示的な永続規則はない．,
spesmilo/electrum,spesmilo--electrum/electrum__scripts__README.md,https://github.com/spesmilo/electrum/blob/ebe20010111f00dad2d8bd52ac2a6030d3b26d8b/electrum/scripts/README.md,existing_166,pass,pass,pass,"Evidence (L1-L4): These are scripts and small utilities developers or power-users might find interesting. They are standalone, don't depend on each other and nothing depends on them. Neither the GUI nor the CLI should depend on these in any way. 理由：引用箇所は，具体的なコード要素間に必要な依存，import，呼び出し，継承，公開範囲，または適用順序を明示しているため．",
spesmilo/electrum,spesmilo--electrum/README.md,https://github.com/spesmilo/electrum/blob/ebe20010111f00dad2d8bd52ac2a6030d3b26d8b/README.md,codex_added_561,not_found,not_found,not_found,理由：インストール，実行，テスト実行，貢献方法の案内であり，具体的な永続コード規則はない．,
svgdotjs/svg.js,svgdotjs--svg.js/.github__CONTRIBUTING.md,https://github.com/svgdotjs/svg.js/blob/6f58d4b2aa10e2d7ed6e38ff84caeb04b210af4e/.github/CONTRIBUTING.md,codex_added_561,not_found,not_found,not_found,理由：コントリビューターの作業手順や実行環境，プルリクエスト手順を対象としており，保守されるコードに対する具体的で永続的な規則は記載されていないため．,
tensorflow/recommenders,tensorflow--recommenders/CONTRIBUTING.md,https://github.com/tensorflow/recommenders/blob/48aba88b43501a6f0104b21cb99e24bb71ac5514/CONTRIBUTING.md,codex_added_561,not_found,not_found,not_found,理由：CLAやコードレビューなどの貢献手続きのみで，保守対象のソースコードまたはテストコードに対する具体的かつ恒久的な規則は記載されていない．,
torakiki/pdfsam,torakiki--pdfsam/CONTRIBUTING.md,https://github.com/torakiki/pdfsam/blob/2930a4f4b3501dbe6a4dabbd1f7bca2858d36da8/CONTRIBUTING.md,existing_166,not_found,not_found,not_found,理由：本文に，ソースコードまたはテストコードへ継続して適用される条件と，その条件を具体化するパス，コード識別子，関係，命名形式，固定値，または互換性要件を同時に満たす記述がないため．,
torakiki/pdfsam,torakiki--pdfsam/README.md,https://github.com/torakiki/pdfsam/blob/2930a4f4b3501dbe6a4dabbd1f7bca2858d36da8/README.md,codex_added_561,not_found,not_found,not_found,理由：実装状態や実行・ビルド要件の説明のみで，保守対象のソースコードまたはテストコードに対する永続的かつ具体的な規則が明記されていない．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/.github__CONTRIBUTING.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/.github/CONTRIBUTING.md,existing_166,not_found,not_found,pass,"Evidence (L35): 3. All strings need to be `""double-quoted""`. 理由：引用箇所は，ソースコードまたはテストコードが満たすべき具体的な固定値，閾値，書式，またはヘッダーを明示しているため．",
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/CONTRIBUTING.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/CONTRIBUTING.md,codex_added_561,not_found,not_found,not_found,理由：Ruffやscripts/lintの使用は作業方法に関する指示であり，保守対象コードの具体的な構造規則ではありません．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_damix48_power_details__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_damix48_power_details/README.md,codex_added_561,not_found,not_found,not_found,理由：entityや変数の指定は利用者が作成するカード設定への指示であり，保守対象コードの規則ではありません．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_eraycetinay_lock__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_eraycetinay_lock/README.md,codex_added_561,not_found,not_found,not_found,理由：内容はカードの利用設定と機能説明であり，保守対象コードに対する明示的かつ永続的な規則がありません．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_esh_room__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_esh_room/README.md,codex_added_561,not_found,not_found,not_found,理由：ラベルの置換は利用者向けカスタマイズ手順であり，保守対象コードの規則ではありません．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_esh_welcome__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_esh_welcome/README.md,codex_added_561,not_found,not_found,not_found,理由：input_booleanやtriggers_updateの指定は禁止を含めて利用者の実行時設定を対象としており，保守対象コードの規則ではありません．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_homeassistant_updates__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_homeassistant_updates/README.md,codex_added_561,not_found,not_found,not_found,理由：追加センサーの要件は利用者向け設定に関するものであり，掲載されたコードブロックだけでは永続的なコード規則を確認できません．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_httpedo13_thermostat__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_httpedo13_thermostat/README.md,codex_added_561,not_found,not_found,not_found,理由：climateエンティティなどの要件はカード利用時の設定を対象としており，保守対象コードの規則ではありません．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_input_number__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_input_number/README.md,codex_added_561,not_found,not_found,not_found,理由：新旧設定例と利用例は利用者向けの一時的な移行・設定情報であり，永続的なコード規則ではありません．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_irmajavi_speedtest__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_irmajavi_speedtest/README.md,codex_added_561,not_found,not_found,not_found,理由：センサーや変数の指定は利用者がカードを設定するための情報であり，保守対象コードの規則ではありません．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_mpse_thermostat__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_mpse_thermostat/README.md,codex_added_561,not_found,not_found,not_found,理由：内容はカードの機能説明と利用例のみであり，明示的な永続的コード規則がありません．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_nik_door__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_nik_door/README.md,codex_added_561,not_found,not_found,not_found,理由：エンティティと変数の指定は利用者向けカード設定であり，保守対象コードの規則ではありません．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_nik_tablet__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_nik_tablet/README.md,codex_added_561,not_found,not_found,not_found,理由：要件と変数は利用者環境の導入・設定を対象とし，テンプレートコードには自然言語による永続的な規則がありません．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_paddy_welcome__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_paddy_welcome/README.md,codex_added_561,not_found,not_found,not_found,理由：推奨事項は利用者が作成するカード設定を対象としており，保守対象のソースコード規則ではない．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_ristou_person__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_ristou_person/README.md,codex_added_561,not_found,not_found,not_found,理由：カードの機能説明と利用者向け設定例のみで，保守対象コードへの永続的な規則は明記されていない．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_saxel_fan__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_saxel_fan/README.md,codex_added_561,not_found,not_found,not_found,理由：要件と変数はカード利用時の設定を対象としており，保守対象コードの構造を規定していない．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_scenes__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_scenes/README.md,codex_added_561,not_found,not_found,not_found,理由：変更例と利用例はコードブロックによる利用者向け設定であり，永続的なコード規則を述べた自然言語文がない．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_card_yagrasdemonde_lights_count__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_card_yagrasdemonde_lights_count/README.md,codex_added_561,not_found,not_found,not_found,理由：センサー作成の説明は利用者向け実行時設定であり，保守対象のソースコード規則ではない．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_chip_update__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_chip_update/README.md,codex_added_561,not_found,not_found,not_found,理由：更新センサーの作成指示とカード設定例はいずれも利用者向けであり，保守対象コードを統制しない．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/custom_cards__custom_template_shogun160_battery_info__README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/custom_cards/custom_template_shogun160_battery_info/README.md,codex_added_561,not_found,not_found,not_found,理由：内容はテンプレートの機能説明と利用者向け設定例に限られ，永続的なコード規則がない．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/docs__development__card_style_guide.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/docs/development/card_style_guide.md,codex_added_561,not_found,not_found,not_found,理由：カードやアイコンの構成は現状説明として記述されており，明示的な要件，禁止，推奨，許可ではない．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/docs__development__docs_style_guide.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/docs/development/docs_style_guide.md,codex_added_561,not_found,not_found,not_found,理由：規則は文書，画像，ディレクトリなど文書成果物を対象としており，分類上の対象外である．,
ui-lovelace-minimalist/ui,ui-lovelace-minimalist--ui/README.md,https://github.com/ui-lovelace-minimalist/ui/blob/b1da15140435ca23041f9568ae254ba34b003810/README.md,codex_added_561,not_found,not_found,not_found,理由：pre-commitへの言及はローカル開発とプルリクエストの作業方法であり，完成後のコード構造を規定しない．,
upstash/context7,upstash--context7/i18n__README.ar.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.ar.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの導入・設定・実行手順であり，保守対象のソースコードまたはテストコードに対する永続的で具体的な規則はありません．,
upstash/context7,upstash--context7/i18n__README.de.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.de.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの導入・設定・実行手順であり，保守対象のソースコードまたはテストコードに対する永続的で具体的な規則はありません．,
upstash/context7,upstash--context7/i18n__README.es.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.es.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの導入・設定・実行手順であり，保守対象のソースコードまたはテストコードに対する永続的で具体的な規則はありません．,
upstash/context7,upstash--context7/i18n__README.fr.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.fr.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの導入・設定・実行手順であり，保守対象のソースコードまたはテストコードに対する永続的で具体的な規則はありません．,
upstash/context7,upstash--context7/i18n__README.id-ID.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.id-ID.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの導入・設定・実行手順と実装の説明のみであり，保守対象コードに対する永続的で具体的な規則はありません．,
upstash/context7,upstash--context7/i18n__README.it.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.it.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けのインストール，設定，実行手順が中心であり，保守対象のソースコードやテストコードに対する永続的な具体規則はない．,
upstash/context7,upstash--context7/i18n__README.ja.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.ja.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの設定例，実行方法，トラブルシューティングであり，保守対象コードに対する永続的な具体規則はない．,
upstash/context7,upstash--context7/i18n__README.ko.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.ko.md,codex_added_561,not_found,not_found,not_found,理由：MCPクライアントの利用・設定方法とエージェント用ルール例であり，保守対象のソースコードやテストコードを直接規律しない．,
upstash/context7,upstash--context7/i18n__README.pt-BR.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.pt-BR.md,codex_added_561,not_found,not_found,not_found,理由：利用者が作成する設定やコンテナ定義，実行手順が中心であり，保守対象コードに対する永続的な具体規則はない．,
upstash/context7,upstash--context7/i18n__README.ru.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.ru.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの導入・設定・実行手順が中心であり，保守対象のソースコードやテストコードに対する永続的な具体規則はない．,
upstash/context7,upstash--context7/i18n__README.tr.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.tr.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの導入・設定・トラブル解決手順のみであり，保守対象コードに適用される永続的な具体規則はない．,
upstash/context7,upstash--context7/i18n__README.uk.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.uk.md,codex_added_561,not_found,not_found,not_found,理由：導入・利用・実行時設定に関する説明であり，保守対象のソースコードやテストコードを統制する永続的な具体規則はない．,
upstash/context7,upstash--context7/i18n__README.vi.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.vi.md,codex_added_561,not_found,not_found,not_found,理由：インストール，利用，実行時設定，トラブル対応の利用者向け説明であり，保守対象のソースコードまたはテストコードに対する永続的な規則ではない．,
upstash/context7,upstash--context7/i18n__README.zh-CN.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.zh-CN.md,codex_added_561,not_found,not_found,not_found,理由：CLIやMCPの導入・利用方法と機能説明であり，保守対象のソースコードまたはテストコードに対する永続的かつ具体的な規則はない．,
upstash/context7,upstash--context7/i18n__README.zh-TW.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/i18n/README.zh-TW.md,codex_added_561,not_found,not_found,not_found,理由：MCPクライアントの設定や利用方法を利用者に案内しており，保守対象のソースコードまたはテストコードを規律する永続的な規則ではない．,
upstash/context7,upstash--context7/packages__cli__README.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/cli/README.md,codex_added_561,not_found,not_found,not_found,理由：CLIのインストール，コマンド使用法，生成設定の説明であり，保守対象のソースコードまたはテストコードに対する永続的な規則はない．,
upstash/context7,upstash--context7/packages__mcp__README.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/mcp/README.md,codex_added_561,not_found,not_found,not_found,理由：インストール，利用方法，実行時設定，エージェント向け規則の説明であり，保守対象のソースコードまたはテストコードに対する永続的な具体規則はありません．,
upstash/context7,upstash--context7/packages__sdk__README.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/packages/sdk/README.md,codex_added_561,not_found,not_found,not_found,理由：SDKの利用例と開発コマンドの説明のみであり，保守対象コードに対する永続的な具体規則はありません．,
upstash/context7,upstash--context7/plugins__cursor__context7__README.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/plugins/cursor/context7/README.md,codex_added_561,not_found,not_found,not_found,理由：プラグインの機能と利用方法を説明しており，記載された規則もエージェントを対象とするため範囲外です．,
upstash/context7,upstash--context7/README.md,https://github.com/upstash/context7/blob/903a057dcc6937ec53e4f7397b0bd18fce6b0b3c/README.md,codex_added_561,not_found,not_found,not_found,理由：製品の導入・利用方法とエージェント向け設定の説明であり，保守対象コードに対する永続的な具体規則はありません．,
verl-project/verl,verl-project--verl/AGENTS.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/AGENTS.md,codex_added_561,not_found,not_found,not_found,理由：PR手順，エージェントの作業方法，環境構築を規定しており，保守対象のソースコードまたはテストコードの永続的条件ではない．,
verl-project/verl,verl-project--verl/CONTRIBUTING.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/CONTRIBUTING.md,codex_added_561,not_found,not_found,not_found,理由：寄稿手順やCIワークフローへの追加を扱っており，具体的なソースコードまたはテストコードの永続的規則はない．,
verl-project/verl,verl-project--verl/docker__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/docker/README.md,codex_added_561,not_found,not_found,not_found,理由：Dockerイメージの説明と構築・利用手順であり，ソースコードまたはテストコードを直接規定していない．,
verl-project/verl,verl-project--verl/docker__rocm__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/docker/rocm/README.md,codex_added_561,not_found,not_found,not_found,理由：Dockerfileとそのビルド方法を規定しており，対象外のコンテナ定義に関する内容である．,
verl-project/verl,verl-project--verl/docs__ascend_tutorial__dev_guide__model_dev__transfer_to_npu_guide.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/docs/ascend_tutorial/dev_guide/model_dev/transfer_to_npu_guide.md,existing_166,not_found,not_found,not_found,理由：本文は一度限りの修正，移行，チュートリアル，または設計提案を示しており，コード作成・変更のたびに適用される継続的な規則ではないため．,
verl-project/verl,verl-project--verl/docs__ascend_tutorial__dev_guide__performance__ascend_performance_analysis_guide.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/docs/ascend_tutorial/dev_guide/performance/ascend_performance_analysis_guide.md,codex_added_561,not_found,not_found,not_found,理由：性能計測の手順，実行時の測定値，個別の最適化例を扱っており，保守コードに対する具体的で永続的な規則ではない．,
verl-project/verl,verl-project--verl/docs__README_vllm0.7.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/docs/README_vllm0.7.md,codex_added_561,not_found,not_found,not_found,理由：旧版vLLMへの移行・導入手順と一回限りの外部ライブラリ修正であり，永続的なコード規則ではない．,
verl-project/verl,verl-project--verl/examples__dppo_trainer__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/examples/dppo_trainer/README.md,codex_added_561,not_found,not_found,not_found,理由：サンプルの準備・実行方法とアルゴリズムの説明のみであり，保守対象コードの永続的な構造条件はない．,
verl-project/verl,verl-project--verl/examples__gdpo_trainer__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/examples/gdpo_trainer/README.md,codex_added_561,not_found,not_found,not_found,理由：現行機能と利用者向け実行時設定を記述しているだけで，明示的なコード規則ではない．,
verl-project/verl,verl-project--verl/examples__grpo_trainer__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/examples/grpo_trainer/README.md,existing_166,not_found,not_found,not_found,理由：本文はソフトウェアの利用方法，利用者が作成する拡張コード，利用者向け機能，または実行時設定を説明しており，リポジトリ自身のソースコードまたはテストコードに対する規則ではないため．,
verl-project/verl,verl-project--verl/examples__ppo_trainer__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/examples/ppo_trainer/README.md,existing_166,not_found,not_found,not_found,理由：本文はソフトウェアの利用方法，利用者が作成する拡張コード，利用者向け機能，または実行時設定を説明しており，リポジトリ自身のソースコードまたはテストコードに対する規則ではないため．,
verl-project/verl,verl-project--verl/examples__profile__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/examples/profile/README.md,existing_166,not_found,not_found,not_found,理由：本文は現在，過去，または計画中の実装，構成，配置，依存関係，または動作を説明しているだけで，継続的な要求，禁止，推奨，または許可を明示していないため．,
verl-project/verl,verl-project--verl/examples__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/examples/README.md,existing_166,pass,pass,pass,"Evidence (L32-L33): Do not add `_npu`, `_amd`, `_vllm`, `_sglang`, `_trtllm`, or `_fp8` script variants. 理由：引用箇所は，ソースコードまたはテストコードに使用する具体的な名称，コード識別子，接頭辞，接尾辞，または命名形式を明示しているため．",
verl-project/verl,verl-project--verl/examples__rloo_trainer__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/examples/rloo_trainer/README.md,codex_added_561,not_found,not_found,not_found,理由：アルゴリズムの説明と利用者向け設定値を示しており，ソースコードまたはテストコードの永続的条件ではない．,
verl-project/verl,verl-project--verl/examples__router_replay__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/examples/router_replay/README.md,codex_added_561,not_found,not_found,not_found,理由：利用者向けの実行時設定，バックエンド機能，依存バージョンを扱っており，保守対象コードの構造規則ではない．,
verl-project/verl,verl-project--verl/examples__tuning__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/examples/tuning/README.md,existing_166,not_found,not_found,not_found,理由：本文は現在，過去，または計画中の実装，構成，配置，依存関係，または動作を説明しているだけで，継続的な要求，禁止，推奨，または許可を明示していないため．,
verl-project/verl,verl-project--verl/README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/README.md,existing_166,not_found,not_found,not_found,理由：本文はソフトウェアの利用方法，利用者が作成する拡張コード，利用者向け機能，または実行時設定を説明しており，リポジトリ自身のソースコードまたはテストコードに対する規則ではないため．,
verl-project/verl,verl-project--verl/verl__checkpoint_engine__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/verl/checkpoint_engine/README.md,codex_added_561,not_found,not_found,not_found,理由：APIの現状説明に加え，導入・実行時設定とベンチマークを扱っており，明示的で永続的なコード規則はない．,
verl-project/verl,verl-project--verl/verl__experimental__fully_async_policy__dynamic_schedule__README.md,https://github.com/verl-project/verl/blob/e357354528c01fc992d9d9e10f5cb1a0301faaf0/verl/experimental/fully_async_policy/dynamic_schedule/README.md,existing_166,not_found,not_found,pass,Evidence (L462): Place the file inside `verl/experimental/fully_async_policy/dynamic_schedule/` and add an import in `__init__.py`: 理由：引用箇所は，具体的なコード要素間に必要な依存，import，呼び出し，継承，公開範囲，または適用順序を明示しているため．,
